City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Pandan,PH,29/01/2022 03:02,14.0453,124.1694,81.07,83,70,4.09
308,Enshi,CN,29/01/2022 03:02,30.3,109.4833,38.32,95,100,0.72
309,Cabo San Lucas,MX,29/01/2022 03:02,22.8909,-109.9124,71.51,63,0,3
310,Kozhva,RU,29/01/2022 03:02,65.1073,57.0459,3.56,93,100,9.95
311,Raga,SS,29/01/2022 03:02,8.4596,25.678,61.2,23,11,5.37
312,Semnan,IR,29/01/2022 03:02,35.5729,53.3971,32.59,75,30,0.96
313,Porto Novo,BJ,29/01/2022 03:02,6.4965,2.6036,73.33,84,2,2.84
314,Muli,MV,29/01/2022 03:02,2.9167,73.5667,81.14,65,58,12.24
315,Flinders,AU,29/01/2022 03:02,-34.5833,150.8552,89.8,66,85,5.99
316,Mehamn,NO,29/01/2022 03:02,71.0357,27.8492,23.97,64,100,4.47
317,Leichlingen,DE,29/01/2022 03:03,51.1167,7.0167,44.47,81,100,8.43
318,Asau,RO,29/01/2022 03:03,46.4333,26.4,31.28,91,65,4.34
319,Katsuura,JP,29/01/2022 03:01,35.1333,140.3,44.71,89,100,10
320,Akyab,MM,29/01/2022 03:03,20.15,92.9,66.65,47,15,11.86
321,Deputatskiy,RU,29/01/2022 03:03,69.3,139.9,-22.34,98,89,1.7
322,Kenai,US,29/01/2022 03:03,60.5544,-151.2583,28.45,80,100,17.27
323,Palmas,BR,29/01/2022 03:00,-10.2128,-48.3603,71.04,94,100,2.75
324,Portland,US,29/01/2022 02:58,45.5234,-122.6762,42.69,66,60,1.99
325,Taoudenni,ML,29/01/2022 03:03,22.6783,-3.9836,69.08,11,100,12.24
326,Vysha,RU,29/01/2022 03:03,53.8477,42.3777,18.14,95,100,8.12
327,Yaan,NG,29/01/2022 03:03,7.3833,8.5667,78.33,21,97,9.22
328,Wanaka,NZ,29/01/2022 03:03,-44.7,169.15,80.11,26,58,10
329,Berdigestyakh,RU,29/01/2022 03:03,62.0989,126.6992,-11.06,95,100,7.25
330,Lasa,IT,29/01/2022 03:03,46.6166,10.7002,32.02,61,52,7.85
331,Tabou,CI,29/01/2022 02:59,4.423,-7.3528,78.94,82,70,3.83
332,Buraydah,SA,29/01/2022 03:03,26.326,43.975,49.6,37,96,9.57
333,Lillooet,CA,29/01/2022 03:01,50.6856,-121.942,32.65,86,100,2.46
334,Torbay,CA,29/01/2022 03:03,47.6666,-52.7314,29.57,87,45,3
335,Prachuap Khiri Khan,TH,29/01/2022 03:03,12.2167,99.75,83.7,42,12,1.43
336,Bandarbeyla,SO,29/01/2022 03:03,9.4942,50.8122,71.76,75,97,14.92
337,Merrill,US,29/01/2022 03:03,45.1805,-89.6835,9.37,100,34,2.53
338,Yerbogachen,RU,29/01/2022 03:03,61.2767,108.0108,-15.41,99,98,4.61
339,Port Lincoln,AU,29/01/2022 03:03,-34.7333,135.8667,71.82,65,89,15.28
340,Tevaitoa,PF,29/01/2022 03:03,-16.7833,-151.5,81.68,74,8,16.28
341,Saint-Louis,SN,29/01/2022 03:03,16.3333,-15,71.71,25,100,10.42
342,Namibe,AO,29/01/2022 03:03,-15.1961,12.1522,71.01,83,100,6.17
343,Beloha,MG,29/01/2022 03:03,-25.1667,45.05,69.66,80,1,5.7
344,Bathsheba,BB,29/01/2022 03:03,13.2167,-59.5167,76.05,82,20,8.05
345,Olinda,BR,29/01/2022 02:59,-8.0089,-34.8553,73.13,100,75,6.91
346,Bangassou,CF,29/01/2022 03:03,4.7413,22.8184,63.99,37,37,3.47
347,Biak,ID,29/01/2022 03:03,-0.9131,122.8766,81.37,71,100,3.18
348,Carnarvon,AU,29/01/2022 03:03,-24.8667,113.6333,89.67,48,1,16.11
349,Broome,US,29/01/2022 03:02,42.2506,-75.833,16.02,82,100,1.99
350,Agidel,RU,29/01/2022 03:04,55.9077,53.9355,6.84,96,100,4.09
351,Kavieng,PG,29/01/2022 03:04,-2.5744,150.7967,83.32,73,100,4.41
352,Mackay,AU,29/01/2022 03:03,-21.15,149.2,88.68,70,71,17.29
353,Nago,JP,29/01/2022 03:04,26.5881,127.9761,66.27,89,100,14.97
354,Inhambane,MZ,29/01/2022 03:04,-23.865,35.3833,74.73,84,75,1.52
355,Opuwo,,29/01/2022 03:04,-18.0607,13.84,62.33,56,23,5.39
356,Bukachacha,RU,29/01/2022 03:04,52.9833,116.9167,3.69,73,5,2.3
357,Fortuna,US,29/01/2022 03:03,40.5982,-124.1573,49.12,79,0,0
358,Linhai,CN,29/01/2022 03:04,28.85,121.1167,43.93,77,100,3.76
359,Victor Harbor,AU,29/01/2022 03:04,-35.5667,138.6167,80.91,72,12,1.99
360,Sherlovaya Gora,RU,29/01/2022 03:04,50.5667,116.25,-8.41,87,8,3.74
361,Marystown,CA,29/01/2022 03:04,47.1666,-55.1483,31.86,100,98,8.52
362,Kavaratti,IN,29/01/2022 03:02,10.5669,72.642,80.62,72,7,10.33
363,Klaksvik,FO,29/01/2022 03:01,62.2266,-6.589,40.12,93,100,12.95
364,Sur,OM,29/01/2022 03:05,22.5667,59.5289,68.65,53,0,3.74
365,Husavik,IS,29/01/2022 03:05,66.0449,-17.3389,24.76,95,100,29.73
366,Petropavl,KZ,29/01/2022 03:05,54.8753,69.1628,-0.42,85,0,6.71
367,San Jeronimo,PE,29/01/2022 03:05,-11.9472,-75.2829,46.29,92,100,0.85
368,Calabozo,VE,29/01/2022 03:05,8.9242,-67.4293,80.92,52,18,9.55
369,Ust-Nera,RU,29/01/2022 03:05,64.5667,143.2,-6.63,99,100,1.66
370,Moron,AR,29/01/2022 03:05,-34.6534,-58.6198,71.98,79,0,6.22
371,Saint-Francois,FR,29/01/2022 03:05,46.4154,3.9054,31.44,100,100,5.75
372,Shingu,JP,29/01/2022 03:05,33.7333,135.9833,52.03,37,99,4.5
373,Lagoa,PT,29/01/2022 03:05,39.05,-27.9833,57.92,56,18,13.53
374,Bolgar,RU,29/01/2022 03:05,54.95,49.0667,10.85,98,97,4.45
375,Ogrezeni,RO,29/01/2022 03:05,44.4197,25.7683,33.1,83,44,8.12
376,Aksarka,RU,29/01/2022 03:05,66.5606,67.7975,-0.63,95,100,8.12
377,Grindavik,IS,29/01/2022 03:02,63.8424,-22.4338,27.07,63,75,19.57
378,Chupaca,PE,29/01/2022 03:05,-12.0667,-75.2833,47.08,92,100,1.34
379,Makakilo City,US,29/01/2022 03:05,21.3469,-158.0858,77.32,66,40,10.36
380,Kasulu,TZ,29/01/2022 03:05,-4.5767,30.1025,64.51,89,100,2.91
381,Leningradskiy,RU,29/01/2022 03:05,69.3833,178.4167,-11.33,93,38,3.04
382,Flin Flon,CA,29/01/2022 03:05,54.7682,-101.865,4.19,94,100,7.27
383,Sao Joao Da Barra,BR,29/01/2022 03:05,-21.6403,-41.0511,76.17,90,48,17.54
384,Lompoc,US,29/01/2022 03:05,34.6391,-120.4579,56.79,53,0,0
385,Aksehir,TR,29/01/2022 03:05,38.3575,31.4164,11.25,89,41,3.2
386,Nobeoka,JP,29/01/2022 03:05,32.5833,131.6667,46.76,46,79,3.85
387,Shemonaikha,KZ,29/01/2022 03:05,50.6328,81.9056,-8.46,99,76,3.51
388,Mahanoro,MG,29/01/2022 03:05,-19.9,48.8,69.51,84,0,4.18
389,Nemuro,JP,29/01/2022 03:05,43.3236,145.575,24.91,70,66,10.71
390,Praia Da Vitoria,PT,29/01/2022 03:05,38.7333,-27.0667,57.76,83,20,10.94
391,Ulladulla,AU,29/01/2022 03:03,-35.35,150.4667,84.87,68,100,9.95
392,Alice Springs,AU,29/01/2022 03:05,-23.7,133.8833,78.35,89,75,9.22
393,Whitehorse,CA,29/01/2022 03:04,60.7161,-135.0538,18.64,96,100,4.81
394,Auki,SB,29/01/2022 03:04,-8.7676,160.7034,79.27,84,100,2.73
395,Mantua,IT,29/01/2022 03:05,45.1667,10.7833,40.71,75,100,2.39
396,Tiksi,RU,29/01/2022 03:03,71.6872,128.8694,-9.89,99,33,6.91
397,Boras,SE,29/01/2022 03:05,57.721,12.9401,39.54,97,100,14.38
398,Comodoro Rivadavia,AR,29/01/2022 03:05,-45.8667,-67.5,62.46,88,75,5.75
399,Bokoro,TD,29/01/2022 03:02,12.3807,17.0568,60.31,15,6,12.53
400,Okhotsk,RU,29/01/2022 03:02,59.3833,143.3,14.02,77,100,16.82
401,Bloemhof,ZA,29/01/2022 03:05,-27.6469,25.607,64.71,82,7,12.24
402,Kysyl-Syr,RU,29/01/2022 03:03,63.8986,122.7617,-9.17,97,99,8.41
403,Ishigaki,JP,29/01/2022 03:05,24.3448,124.1572,68.59,89,100,19.82
404,Vitim,RU,29/01/2022 03:05,59.4511,112.5578,-5.73,96,98,4.56
405,Shihezi,CN,29/01/2022 03:05,44.3,86.0333,2.5,93,81,2.86
406,Olovyannaya,RU,29/01/2022 03:05,50.95,115.5667,-5.37,89,36,3.69
407,Hede,CN,29/01/2022 03:05,33.7681,120.2517,41.18,43,100,8.43
408,Puerto El Triunfo,SV,29/01/2022 03:05,13.2833,-88.55,78.96,69,79,3.83
409,Siderno,IT,29/01/2022 03:05,38.2779,16.302,50.4,97,44,16.93
410,Asfi,MA,29/01/2022 03:05,32.2994,-9.2372,58.73,57,32,7.16
411,Sedalia,US,29/01/2022 03:06,38.7045,-93.2283,19.33,46,0,4.61
412,Ambon,ID,29/01/2022 03:06,-3.6954,128.1814,89.74,58,20,11.5
413,Alofi,NU,29/01/2022 03:02,-19.0595,-169.9187,82.33,73,60,10.89
414,Talnakh,RU,29/01/2022 03:02,69.4865,88.3972,-0.8,95,100,10.4
415,Boa Vista,BR,29/01/2022 03:06,2.8197,-60.6733,80.58,61,20,10.36
416,Yamada,JP,29/01/2022 03:06,39.4667,141.95,36.59,40,37,11.99
417,Maan,PH,29/01/2022 03:06,5.9339,124.7356,85.87,68,95,5.53
418,Kempsey,AU,29/01/2022 03:06,-31.0833,152.8333,81.95,76,75,8.99
419,Tautira,PF,29/01/2022 03:06,-17.7333,-149.15,84.22,75,17,15.66
420,Fereydunshahr,IR,29/01/2022 03:06,32.941,50.121,2.75,35,2,5.21
421,Pendleton,US,29/01/2022 03:06,45.6721,-118.7886,31.91,81,100,0
422,Santa Marta,CO,29/01/2022 03:01,11.2408,-74.199,80.89,68,66,15.01
423,College,US,29/01/2022 03:01,64.8569,-147.8028,-6.54,94,99,4.43
424,Kholmogory,RU,29/01/2022 03:06,64.2229,41.656,15.91,97,97,3.91
425,Huarmey,PE,29/01/2022 03:06,-10.0681,-78.1522,70.66,83,100,7.78
426,Sompeta,IN,29/01/2022 03:06,18.9333,84.6,68.67,44,57,5.14
427,Ketchikan,US,29/01/2022 03:06,55.3422,-131.6461,46.38,87,100,18.41
428,Saint-Honore,CA,29/01/2022 03:06,48.5334,-71.0824,-29.42,100,70,2.64
429,Champerico,GT,29/01/2022 03:06,14.3,-91.9167,79.03,71,1,8.03
430,Sokoto,NG,29/01/2022 03:06,13.0609,5.239,65.64,14,0,15.48
431,Zhanakorgan,KZ,29/01/2022 03:06,43.9098,67.2495,30.18,96,100,23.96
432,Segamat,MY,29/01/2022 03:06,2.5148,102.8158,86.54,55,42,5.46
433,Mayna,RU,29/01/2022 03:06,54.1135,47.6231,-2.56,100,100,4.12
434,Olden,NO,29/01/2022 03:06,61.8364,6.8064,36.27,96,100,11.79
435,Oktyabrskoye,RU,29/01/2022 03:06,43.0645,44.7417,12.34,92,5,8.95
436,Adrar,MR,29/01/2022 03:06,20.5022,-10.0711,71.06,12,100,4.21
437,Pozo Colorado,PY,29/01/2022 03:06,-23.4923,-58.7972,76.17,58,9,4.47
438,Tirumullaivasal,IN,29/01/2022 03:06,11.2333,79.8333,78.64,76,99,15.73
439,Simpang,ID,29/01/2022 03:06,-1.2667,104.0833,86.97,57,95,4.47
440,Vikulovo,RU,29/01/2022 03:06,56.8167,70.6107,-1.89,100,100,3.27
441,Red Wing,US,29/01/2022 03:03,44.5625,-92.5338,11.64,66,0,0
442,Juiz De Fora,BR,29/01/2022 03:06,-21.7642,-43.3503,63.79,79,100,3.94
443,Quatre Cocos,MU,29/01/2022 03:06,-20.2078,57.7625,81.09,79,6,8.72
444,San Jose,US,29/01/2022 03:01,37.3394,-121.895,59.25,62,40,0
445,Nikki,BJ,29/01/2022 03:06,9.9401,3.2108,72.12,22,6,7.27
446,Buala,SB,29/01/2022 03:06,-8.145,159.5921,83.79,75,100,4.5
447,Inta,RU,29/01/2022 03:06,66.0317,60.1659,-5.15,96,94,6.76
448,Shimoda,JP,29/01/2022 03:06,34.6667,138.95,47.1,57,95,4.76
449,Komsomolskiy,UZ,29/01/2022 03:03,40.4272,71.7189,36.32,75,75,6.91
450,Zaranj,AF,29/01/2022 03:06,30.9667,61.8833,48.4,43,33,9.78
451,Delta,NG,29/01/2022 03:06,5.5,6,74.34,90,99,2.21
452,Faanui,PF,29/01/2022 03:06,-16.4833,-151.75,80.92,75,17,13.62
453,Sale,MA,29/01/2022 03:06,34.0389,-6.8166,54.75,62,81,0
454,Nelson Bay,AU,29/01/2022 03:06,-32.7167,152.15,88.77,64,0,4
455,Gravelbourg,CA,29/01/2022 03:06,49.8834,-106.5512,21.45,80,93,9.01
456,Luanda,AO,29/01/2022 03:02,-8.8368,13.2343,77.58,85,100,3.89
457,Thompson,CA,29/01/2022 03:06,55.7435,-97.8558,-1.91,95,100,2.57
458,Severodvinsk,RU,29/01/2022 03:06,64.5635,39.8302,15.91,96,99,5.79
459,Magaramkent,RU,29/01/2022 03:07,41.6159,48.348,28.02,67,4,4.79
460,Kangaatsiaq,GL,29/01/2022 03:07,68.3065,-53.4641,12.56,88,80,15.19
461,Wollongong,AU,29/01/2022 03:07,-34.4333,150.8833,90.21,64,79,16.2
462,Aban,RU,29/01/2022 03:07,56.67,96.06,-7.58,100,100,4.14
463,La Sarre,CA,29/01/2022 03:07,48.8002,-79.1996,-13.47,96,36,5.28
464,Cockburn Town,TC,29/01/2022 03:03,21.4612,-71.1419,78.04,76,3,8.48
465,Lamar,US,29/01/2022 03:07,33.6668,-95.5836,40.66,48,0,3.44
466,Vieux-Habitants,GP,29/01/2022 03:07,16.0589,-61.7659,72.72,77,73,9.42
467,Dombasle-Sur-Meurthe,FR,29/01/2022 03:07,48.6252,6.3497,37.45,88,100,6.91
468,Sabang,ID,29/01/2022 03:07,5.8933,95.3214,82.38,76,16,10.71
469,Vershino-Darasunskiy,RU,29/01/2022 03:07,52.35,115.5167,-0.15,74,14,3.67
470,Boone,US,29/01/2022 03:07,39.0334,-92.3335,19.4,53,3,2.24
471,Katherine,AU,29/01/2022 03:07,-14.4667,132.2667,86.32,70,96,14.97
472,Manzanillo,CU,29/01/2022 03:07,20.3433,-77.1167,73,81,0,3.18
473,Gao,ML,29/01/2022 03:07,16.6362,1.637,61.92,21,0,13.22
474,Renfrew,GB,29/01/2022 03:07,55.872,-4.3925,52.56,87,100,25.32
475,Minden,DE,29/01/2022 03:07,52.2833,8.9167,44.04,86,100,18.41
476,Xuddur,SO,29/01/2022 03:07,4.1213,43.8894,65.97,84,66,15.61
477,Phuket,TH,29/01/2022 03:07,8,98.25,84.42,74,20,3.44
478,Paracuru,BR,29/01/2022 03:07,-3.41,-39.0306,73.42,85,100,0.72
479,Mazamari,PE,29/01/2022 03:07,-11.3258,-74.5308,70.27,99,100,2.42
480,Palmerston,AU,29/01/2022 03:07,-12.486,130.9833,87.93,76,75,19.57
481,Shuangyashan,CN,29/01/2022 03:07,46.6361,131.1539,5.61,74,81,14.32
482,Balaghat,IN,29/01/2022 03:07,21.8,80.1833,59.81,32,0,3.27
483,Tura,IN,29/01/2022 03:07,25.5198,90.2201,62.37,39,0,2.39
484,Salinas,US,29/01/2022 03:05,36.6777,-121.6555,58.69,43,0,4.61
485,Kondinskoye,RU,29/01/2022 03:07,59.6481,67.41,-9.22,100,67,5.12
486,San Patricio,US,29/01/2022 03:07,28.017,-97.5169,52.83,48,0,6.2
487,Salinopolis,BR,29/01/2022 03:08,-0.6136,-47.3561,76.3,91,100,14.32
488,Saint-Pierre,RE,29/01/2022 03:05,-21.3393,55.4781,74.88,69,0,5.75
489,Xiamen,CN,29/01/2022 03:08,24.4798,118.0819,59.07,71,46,14.03
490,Kudahuvadhoo,MV,29/01/2022 03:08,2.6708,72.8944,80.31,64,40,10.29
491,High Rock,BS,29/01/2022 03:08,26.6208,-78.2833,71.62,63,100,21.61
492,Hauterive,FR,29/01/2022 03:08,46.0901,3.4459,31.78,94,17,2.17
493,Morondava,MG,29/01/2022 03:07,-20.2833,44.2833,79.12,77,2,1.23
494,Caucasia,CO,29/01/2022 03:08,7.9865,-75.1935,75.6,86,35,7.65
495,Vardo,NO,29/01/2022 03:05,70.3705,31.1107,32.16,58,100,21.12
496,Plerin,FR,29/01/2022 03:08,48.5425,-2.7798,48.2,96,99,1.99
497,Kushmurun,KZ,29/01/2022 03:08,52.4503,64.6311,6.28,84,100,6.31
498,Kununurra,AU,29/01/2022 03:08,-15.7667,128.7333,89.58,70,40,12.66
499,Mahon,ES,29/01/2022 03:08,39.8885,4.2658,46.96,76,0,10.36
500,Coolum Beach,AU,29/01/2022 03:08,-26.5333,153.1,82.35,76,30,13.38
501,Manakara,MG,29/01/2022 03:07,-22.1333,48.0167,69.4,85,5,3.4
502,Seguela,CI,29/01/2022 03:08,7.9611,-6.6731,73.65,49,6,4.61
503,Srednekolymsk,RU,29/01/2022 03:08,67.45,153.6833,-7.82,95,100,3.4
504,Puerto Carreno,CO,29/01/2022 03:04,6.189,-67.4859,79.75,42,96,8.01
505,Vvedenskoye,RU,29/01/2022 03:08,55.4753,65.0847,4.51,97,100,3.96
506,Moussoro,TD,29/01/2022 03:08,13.6408,16.4901,58.17,13,15,13.73
507,Zhaotong,CN,29/01/2022 03:09,27.3167,103.7167,32.05,68,97,3.76
508,Lunenburg,CA,29/01/2022 03:09,44.3835,-64.3155,33.22,96,100,4.99
509,Sterling,US,29/01/2022 03:09,39.0062,-77.4286,33.06,93,100,10
510,Santa Lucia,ES,29/01/2022 03:09,27.9117,-15.5407,54.72,67,20,10.36
511,Abu Kamal,SY,29/01/2022 03:09,34.4506,40.9171,43.75,79,14,9.89
512,Staraya Toropa,RU,29/01/2022 03:09,56.2801,31.6702,25.7,94,100,11.16
513,Urzhum,RU,29/01/2022 03:04,57.1141,49.9996,17.4,95,100,8.01
514,Leshukonskoye,RU,29/01/2022 03:09,64.8989,45.7622,12.83,95,98,6.51
515,Tsalka,GE,29/01/2022 03:09,41.5946,44.0891,10.56,73,2,6.02
516,Benalla,AU,29/01/2022 03:09,-36.55,145.9833,83.14,59,54,3.18
517,Vestmannaeyjar,IS,29/01/2022 03:06,63.4427,-20.2734,25.54,66,76,30.98
518,Floro,NO,29/01/2022 03:09,61.5996,5.0328,44.96,100,100,18.41
519,Boende,CD,29/01/2022 03:09,-0.2167,20.8667,77.02,64,100,1.86
520,Sao Luis De Montes Belos,BR,29/01/2022 03:09,-16.525,-50.3722,67.35,97,97,3.02
521,Ixtapa,MX,29/01/2022 03:09,20.7,-105.2,71.22,88,20,0
522,Kayankulam,IN,29/01/2022 03:09,9.1833,76.5,77.36,65,8,6.46
523,Annau,TM,29/01/2022 03:09,37.8876,58.516,37.53,77,20,4.47
524,Cuiluan,CN,29/01/2022 03:09,47.72,128.648,5.22,67,60,10.31
525,Antofagasta,CL,29/01/2022 03:09,-23.65,-70.4,65.48,80,61,3.4
526,Port Augusta,AU,29/01/2022 03:09,-32.5,137.7667,93.7,36,0,12.84
527,Alexandria,EG,29/01/2022 03:09,31.2156,29.9553,53.87,73,13,8.63
528,Dosso,NE,29/01/2022 03:09,13.049,3.1937,67.89,16,4,16.35
529,Tucuma,BR,29/01/2022 03:08,-0.1833,-50.05,73.81,94,100,4.88
530,Erzin,TR,29/01/2022 03:09,36.9559,36.2,36.32,74,27,4.45
531,Leshan,CN,29/01/2022 03:09,29.5623,103.7639,46.44,69,33,4.07
532,Mazagao,BR,29/01/2022 03:09,-0.115,-51.2894,77.05,98,100,2.95
533,Alyangula,AU,29/01/2022 03:04,-13.8483,136.4192,82.08,78,100,7.65
534,Sobolevo,RU,29/01/2022 03:09,54.4299,31.8996,29.66,97,100,13.49
535,Araouane,ML,29/01/2022 03:09,18.9048,-3.5265,65.8,17,39,10.65
536,Sioux Lookout,CA,29/01/2022 03:07,50.1001,-91.917,-16.73,100,68,2.75
537,Sao Jose Da Coroa Grande,BR,29/01/2022 03:09,-8.8978,-35.1478,78.48,80,100,10.56
538,Esperance,AU,29/01/2022 03:09,-33.8667,121.9,78.55,43,0,10
539,Fort Nelson,CA,29/01/2022 03:09,58.8053,-122.7002,4.28,98,100,2.44
540,Vinh,VN,29/01/2022 03:09,18.6667,105.6667,74.5,77,67,3
541,Severnoye,RU,29/01/2022 03:09,56.3491,78.3619,-5.42,100,93,4.16
542,Darhan,MN,29/01/2022 03:09,49.4867,105.9228,-8.41,95,68,2.04
543,Kumluca,TR,29/01/2022 03:05,36.3703,30.2869,36.68,65,4,5.61
544,Akhtubinsk,RU,29/01/2022 03:09,48.2795,46.1722,16.93,95,56,8.32
545,Horodnytsya,UA,29/01/2022 03:09,50.807,27.3168,28.56,91,100,16.31
546,La Ronge,CA,29/01/2022 03:09,55.1001,-105.2842,8.01,98,99,4.27
547,Marawi,PH,29/01/2022 03:09,7.9986,124.2928,74.64,64,19,1.5
548,Shenjiamen,CN,29/01/2022 03:09,29.9576,122.298,44.13,75,100,15.84
549,Cap Malheureux,MU,29/01/2022 03:09,-19.9842,57.6142,81.46,76,2,3
550,Coacoyul,MX,29/01/2022 03:09,17.8058,-99.11,70.21,71,9,6.24
551,Brufut,GM,29/01/2022 03:09,13.3814,-16.7518,68.09,64,0,6.91
552,Gamba,GA,29/01/2022 03:10,-2.65,10,75.45,89,100,4.25
553,Jiayuguan,CN,29/01/2022 03:10,39.8167,98.3,22.93,31,4,2.46
554,Kawalu,ID,29/01/2022 03:10,-7.3817,108.2082,84.47,66,100,1.48
555,Nouadhibou,MR,29/01/2022 03:10,20.931,-17.0347,62.11,81,100,19.01
556,Presidencia Roque Saenz Pena,AR,29/01/2022 03:10,-26.7852,-60.4388,71.67,37,2,6.6
557,Varzea Alegre,BR,29/01/2022 03:09,-5.35,-40.3833,68.88,97,100,4.72
558,Ust-Karsk,RU,29/01/2022 03:10,52.7011,118.8077,-1.41,85,61,2.24
559,Henderson,US,29/01/2022 03:09,36.0397,-114.9819,52.83,17,0,4.61
560,Puerto Ayacucho,VE,29/01/2022 03:10,5.6639,-67.6236,77.31,45,83,6.53
561,Atambua,ID,29/01/2022 03:06,-9.1061,124.8925,79.65,77,100,9.19
562,Santa Ines,BR,29/01/2022 03:10,-3.6667,-45.38,71.29,99,100,2.73
563,Parati,BR,29/01/2022 03:10,-23.2178,-44.7131,74.75,97,100,2.57
564,Holme,DK,29/01/2022 03:10,56.1138,10.1725,44.46,93,100,18.21
565,Linxia,CN,29/01/2022 03:10,35.6003,103.2064,17.4,81,16,1.34
566,Butembo,CD,29/01/2022 03:10,0.15,29.2833,58.37,68,100,1.19
567,Xalpatlahuac,MX,29/01/2022 03:10,17.4667,-98.6167,59.74,85,22,3.98
568,Wladyslawowo,PL,29/01/2022 03:06,54.7909,18.4009,33.94,78,100,14.07
569,Namatanai,PG,29/01/2022 03:10,-3.6667,152.4333,84.74,71,100,5.55
570,Pochutla,MX,29/01/2022 03:10,15.7432,-96.4661,79.65,89,3,4.34
571,Karacabey,TR,29/01/2022 03:10,40.2152,28.4038,41.45,81,100,1.5
572,Edd,ER,29/01/2022 03:10,13.9297,41.6925,75.81,83,19,4.92
573,Betioky,MG,29/01/2022 03:07,-23.7167,44.3833,68.74,83,0,2.19
574,Port Hedland,AU,29/01/2022 03:10,-20.3167,118.5667,91.45,49,100,9.22
575,Jumla,NP,29/01/2022 03:10,29.2747,82.1838,43.34,25,0,2.73
576,Santa Luzia,BR,29/01/2022 03:10,-19.7697,-43.8514,70.7,88,100,3.06
577,Brae,GB,29/01/2022 03:10,60.3964,-1.353,49.91,94,100,32.32
